cause_i,effect_j,lingam_b_ij,b_median_bootstrap,b_iqr_low,b_iqr_high,bootstrap_freq,is_stable_edge,has_path,n_int_cells,mw_pvalue_raw,mw_p_bh,wasserstein,verdict,mw_pvalue_raw_rev,mw_p_bh_rev
ENSG00000122406,ENSG00000186468,0.0529423010862724,0.0483108174435107,0.0,0.06679695879554144,0.7,False,True,160,0.09052280180394653,0.10256660805254027,0.06652619236796889,refuted,3.2366472873236185e-17,7.061775899615167e-17
ENSG00000145592,ENSG00000089157,-0.052688669076813924,-0.057780395401517234,-0.06567228100631708,-0.04875493157043158,0.95,True,True,306,6.57337184441779e-07,9.776733334796037e-07,0.05811957475326051,cyclic,0.0012983249133948923,0.0016843134011609413
ENSG00000089009,ENSG00000164587,0.05135460593974164,0.0,0.0,0.05556247085096036,0.46,False,True,218,2.0828300244788508e-13,3.8784468193861616e-13,0.15049367875304887,cyclic,2.9070272846799355e-20,7.223107794404735e-20
ENSG00000142541,ENSG00000186468,0.05023263831765933,0.03818566642641891,0.0,0.052921530315608215,0.61,False,True,126,0.131684731974836,0.1465322201953918,0.043344035294263124,refuted,3.5865659869713935e-15,7.24170876145658e-15
ENSG00000198034,ENSG00000109475,0.05013035574783555,0.03690594313703218,0.0,0.04867270518233437,0.7,False,True,144,8.673994396251817e-34,3.897760886145498e-33,0.3822959933559606,cyclic,1.9115631232593243e-16,4.069779552745658e-16
ENSG00000265681,ENSG00000198755,0.05002648732644986,0.047470211085264544,0.035298192785896285,0.055327650133809816,0.83,True,True,119,2.565416963931963e-09,4.2001245176932605e-09,0.18003790439723166,cyclic,3.9356085890149423e-07,5.96270110473426e-07
ENSG00000108298,ENSG00000231500,0.049934448956083365,0.0,0.0,0.04234343268480473,0.4,False,True,190,0.04058348621752241,0.04772401051860097,0.04457857212964017,cyclic,8.051582652902686e-28,2.9728920564563765e-27
ENSG00000138326,ENSG00000265681,0.04967759680199513,0.05739402645200058,0.02991301175730942,0.07280139520686262,0.78,False,True,194,8.268210570765248e-47,6.874984537581182e-46,0.40129035160410986,cyclic,1.9423444825457318e-27,7.04850781294946e-27
ENSG00000170889,ENSG00000186468,0.04967757011659283,0.032858136188487805,0.0,0.05548961578075336,0.55,False,True,221,4.917387196790804e-40,2.8689286628790545e-39,0.2830910015419188,cyclic,3.186096957174412e-26,1.0681010751670408e-25
ENSG00000161970,ENSG00000170889,0.0495652662075546,0.027116800582045464,0.0,0.03856621330873784,0.57,False,True,167,1.65975765777247e-44,1.1842595179781949e-43,0.3687534609983141,cyclic,2.5619443913282807e-20,6.380691691610057e-20
ENSG00000122026,ENSG00000231500,0.04950331307774219,0.03185085708231713,0.0,0.05350451068513012,0.53,False,True,210,0.0017042381164719626,0.002194726159749259,0.06599885069651548,cyclic,4.944774991683918e-12,8.717332873486173e-12
ENSG00000109475,ENSG00000164587,0.04915974342487736,0.0,0.0,0.0,0.13,False,True,264,1.0528945703930876e-12,1.8886757950709583e-12,0.13401749454301765,cyclic,2.513848863619892e-18,5.721173275824582e-18
ENSG00000112306,ENSG00000198755,0.0489807165941332,0.05295128951888785,0.03238233902623084,0.06304099000496187,0.78,False,True,388,1.9324004838899844e-20,4.8355803577910514e-20,0.14809381604129693,confirmed,0.7828770951738866,0.7956864412931899
ENSG00000089009,ENSG00000168028,0.0486197327983188,0.0,0.0,0.0,0.18,False,True,218,1.5170796466240645e-60,3.141247268303945e-59,0.36985956908117806,cyclic,6.324162359416735e-16,1.3172219825530716e-15
ENSG00000144713,ENSG00000142534,-0.04855529798770344,0.0,0.0,0.0,0.19,False,True,166,0.07656961902314041,0.08741353263614732,0.07743519952934556,refuted,8.093462105554921e-27,2.8114131524559204e-26
ENSG00000161970,ENSG00000134419,0.04835025070665948,0.0,0.0,0.03873762791788769,0.45,False,True,167,0.19171424461723086,0.20914281230970638,0.07799017835623726,refuted,2.222187642703433e-25,7.154360215533004e-25
ENSG00000122026,ENSG00000112306,0.04804287831626426,0.04721429584293291,0.040760419914882384,0.056024445797317385,0.86,True,True,210,0.35265172251929855,0.37692329856313694,0.07639342972021321,refuted,2.7470650430666596e-32,1.1937862903203263e-31
ENSG00000233927,ENSG00000083845,0.04798161955493671,0.042181699104731886,0.0,0.051643789584365614,0.73,False,True,247,9.810411077658332e-16,2.031332176079843e-15,0.1562654301044771,cyclic,2.753629669790576e-33,1.2217785425625415e-32
ENSG00000164587,ENSG00000112306,0.047938447422006446,0.049831941676424595,0.04159514980516581,0.06022046253288705,0.9,True,True,145,2.315637167233286e-13,4.297562124074429e-13,0.16918959849557574,cyclic,5.579473311501803e-54,7.315359520024821e-53
ENSG00000149273,ENSG00000174748,0.04776544483523142,0.033960474460226986,0.0,0.062033272002876,0.56,False,True,221,1.0829146812430938e-46,8.796599256866977e-46,0.3019108590923544,cyclic,1.52834973558249e-20,3.842707906607403e-20
ENSG00000144713,ENSG00000089157,-0.047601120370116275,0.0,-0.042394425575736666,0.0,0.31,False,True,166,0.7061132085462849,0.722534445954338,0.07141541580965263,refuted,4.350895617992968e-07,6.56363681800082e-07
ENSG00000233927,ENSG00000163682,-0.047416633246446696,-0.03552823257349823,-0.04718593325061209,0.0,0.58,False,True,247,8.99002737489608e-30,3.5824410973170795e-29,0.20595598829773623,cyclic,2.7100999557310335e-16,5.735201509522989e-16
ENSG00000089157,ENSG00000186468,0.04730575406222975,0.025758179766349414,0.0,0.05072518227473219,0.52,False,True,147,0.00017007411419690002,0.00022849651983705653,0.07325033564695418,cyclic,0.00026684936382256815,0.000354456513454883
ENSG00000105372,ENSG00000134419,0.04659320414231836,0.03832069679377069,0.0,0.06039334616394125,0.6,False,True,337,2.005059648437396e-70,6.616696839843406e-69,0.3135559467480207,cyclic,9.989111161996137e-44,6.8496762253687795e-43
ENSG00000145425,ENSG00000198755,0.04639747073227999,0.04717217912038972,0.03541080628392198,0.05501698322074312,0.87,True,True,128,3.152488886528906e-11,5.4218701370920596e-11,0.1876825070136906,cyclic,3.849441679215166e-21,9.866530129250523e-21
ENSG00000083845,ENSG00000163682,-0.04572763527637139,0.0,-0.04072609529029572,0.0,0.45,False,True,115,2.434886364400492e-14,4.752754160456413e-14,0.2208769273238967,cyclic,0.0001306004929570483,0.00017636076798291947
ENSG00000089009,ENSG00000134419,0.045558372179271625,0.0,0.0,0.0,0.24,False,True,218,4.169182763152119e-05,5.7029235723946085e-05,0.0912955096853539,cyclic,7.835852785475664e-29,2.97649659764831e-28
ENSG00000149273,ENSG00000188846,0.0453795980736685,0.0380500545228168,0.0,0.06404174714727667,0.69,False,True,221,2.8158212312946423e-34,1.304169833441729e-33,0.22635062287253915,cyclic,1.5652327319950705e-38,8.476337256342536e-38
ENSG00000083845,ENSG00000188846,0.04477032242579144,0.04222121232266398,0.02764314887882365,0.056132870876350785,0.78,False,True,115,6.201991992175186e-18,1.3759041058271002e-17,0.2180539938559502,cyclic,0.0028970806220714063,0.003685924261334223
ENSG00000161970,ENSG00000144713,0.04464900542815784,0.05146948327705589,0.041565815941131144,0.06107955819427183,0.92,True,True,167,9.705147173558005e-10,1.6063691873475319e-09,0.1580416628509158,cyclic,8.397945342504973e-05,0.00011428131806295428
ENSG00000188846,ENSG00000186468,0.04461781429441059,0.0,0.0,0.02796259938893857,0.35,False,True,176,5.391004544529929e-07,8.052193492254039e-07,0.0959052054239749,cyclic,9.888733088956981e-09,1.5774172419846787e-08
ENSG00000134419,ENSG00000163682,0.044581099472501946,0.0,0.0,0.05800049521292455,0.44,False,True,251,1.447751881400984e-14,2.8576186668400723e-14,0.1439464345299158,cyclic,0.003094800360452943,0.00392330033690073
ENSG00000145425,ENSG00000167526,0.044417460169917274,0.024249988897249712,0.0,0.04111522019904983,0.51,False,True,128,3.824472939716101e-24,1.1605297196379892e-23,0.2717612579233633,cyclic,0.008209363105182393,0.010250904917495808
ENSG00000161970,ENSG00000083845,0.04425729807864098,0.0,0.0,0.039750255846379694,0.4,False,True,167,0.0027341184119458305,0.003486991597843958,0.07146856259186703,cyclic,1.1580574578417318e-14,2.2943877588759263e-14
ENSG00000105372,ENSG00000109475,0.04423693965314632,0.0327660409473611,0.0,0.05115037812705027,0.57,False,True,337,1.6413528644095542e-66,4.333171562041223e-65,0.35640313407269575,cyclic,3.161480429783184e-19,7.502299626631555e-19
ENSG00000105372,ENSG00000198034,0.04419208095525826,0.04594299899298365,0.01971304295092506,0.06440190489918761,0.75,False,True,337,1.0621901507487536e-93,1.602389713129548e-91,0.3808875056761336,cyclic,1.499141400309814e-45,1.1389160566382472e-44
ENSG00000089009,ENSG00000170889,0.04392635526447104,0.0,0.0,0.03312162665393298,0.48,False,True,218,8.378894602573001e-64,1.966247266737131e-62,0.5341752897872205,cyclic,1.681386120758169e-31,7.099522423247206e-31
ENSG00000198034,ENSG00000188846,-0.04370446829109449,-0.030226387846172105,-0.051477238424868024,0.0,0.52,False,True,144,1.0071392528617502e-25,3.3339782163699317e-25,0.2598293883498569,cyclic,5.270801910287849e-14,1.0138373073340561e-13
ENSG00000105372,ENSG00000186468,0.0435185933683553,0.05169553738352868,0.03853902174808585,0.06255531287090221,0.91,True,True,337,9.112628649682736e-87,9.622935854064969e-85,0.3386592949476371,cyclic,1.6377636312738465e-19,3.948580809646534e-19
ENSG00000188846,ENSG00000112306,0.043496002512162756,0.0,0.0,0.040874752660577995,0.49,False,True,176,0.5454616817043365,0.5691774069958293,0.07016861563668007,refuted,6.454003577248234e-40,3.7447405371286457e-39
ENSG00000161970,ENSG00000122026,0.04344001777558898,0.0,0.0,0.046611407623021246,0.48,False,True,167,0.012070787487043579,0.014891064937287406,0.054922655336771306,confirmed,0.37431731345772,0.3988689031396088
ENSG00000134419,ENSG00000112306,0.042622695768339026,0.04055449577810219,0.029261844542621384,0.054861101248912233,0.78,False,True,251,2.8045186942088446e-27,1.0073373268995035e-26,0.20254498391163994,cyclic,1.0071511386227888e-61,2.1705134742564594e-60
ENSG00000083845,ENSG00000108298,0.042241889207032784,0.0,0.0,0.022249537290889302,0.28,False,True,115,3.5846283001942326e-23,1.034253411203582e-22,0.2259044844034322,cyclic,6.095098948177614e-07,9.078172763435206e-07
ENSG00000145425,ENSG00000174748,0.04207795726240175,0.0,0.0,0.022900399772572008,0.27,False,True,128,6.622415531384805e-25,2.0690150299237736e-24,0.2933864243649575,cyclic,0.034026348561055825,0.04041824980930816
ENSG00000137818,ENSG00000164587,0.04180907319699998,0.04596127876840728,0.0,0.061841005118351444,0.73,False,True,94,3.795672706962224e-05,5.198742384633085e-05,0.10480316234785965,cyclic,4.985138266739153e-18,1.1153190698467257e-17
ENSG00000149273,ENSG00000122026,-0.041712598327154994,0.0,-0.03931489707150438,0.0,0.37,False,True,221,3.4946921421129345e-23,1.0110670964578792e-22,0.17910981607811322,cyclic,1.2669917909440458e-25,4.181072910115352e-25
ENSG00000163682,ENSG00000198755,0.041580873150836355,0.0368788759051017,0.0,0.046960129423161,0.72,False,True,194,1.4055554513526033e-06,2.0614813286504846e-06,0.11005550242260792,cyclic,0.0011607219052159102,0.0015132374468000017
ENSG00000083845,ENSG00000174748,0.041342776631148465,0.02933408788833853,0.0,0.05573078309149157,0.71,False,True,115,2.15567095458108e-25,6.961432807454497e-25,0.3101514729244958,cyclic,4.7067286834469815e-07,7.080207250313407e-07
ENSG00000105372,ENSG00000167526,0.041335985282719936,0.0,0.0,0.027637183414222992,0.29,False,True,337,4.736841895919578e-80,2.9424147306418084e-78,0.31903488428892457,cyclic,6.134809900588594e-06,8.766386001382349e-06
ENSG00000137818,ENSG00000161970,0.04098720061130797,0.0,0.0,0.0,0.2,False,True,94,0.31811118369799285,0.3413876117734558,0.034600164164335916,refuted,0.02736939047128989,0.032880632921140074
ENSG00000163682,ENSG00000265681,0.04094280249233949,0.014441812916864609,0.0,0.05913233856189689,0.5,False,True,194,2.4938904243654775e-16,5.298889915754415e-16,0.20594753260273907,cyclic,0.005105875295361775,0.0064341340237494445
ENSG00000233927,ENSG00000161970,0.04080355697697637,0.02673693394159552,0.0,0.04664477748368007,0.54,False,True,247,2.580690542156946e-40,1.5140051180654084e-39,0.28113347558814183,cyclic,7.247255619316269e-09,1.157806646595761e-08
ENSG00000161970,ENSG00000186468,0.040779538678823675,0.04363508683159129,0.032672692361109076,0.052094370595076905,0.87,True,True,167,0.16585897074109213,0.18206556455571027,0.05302928406286808,refuted,1.0894685217956778e-11,1.898479800356825e-11
ENSG00000105372,ENSG00000164587,0.04009795615657919,0.04299575622861764,0.0,0.06918497951003164,0.64,False,True,337,2.9819859496974412e-61,6.297954325760996e-60,0.2710350478235616,cyclic,3.353191719108187e-21,8.678849155338838e-21
ENSG00000108298,ENSG00000089157,0.04005573743712636,0.03766693343870553,0.0,0.051806348976937755,0.72,False,True,190,1.9304370303593514e-05,2.678766759605092e-05,0.07843375307372201,cyclic,0.0015620012232898557,0.0020140089032894843
ENSG00000109475,ENSG00000112306,0.03980615372146196,0.023581829749230364,0.0,0.04291852150338579,0.53,False,True,264,0.28278055732950425,0.3047104781019964,0.05706192676091229,refuted,1.3211401436379183e-62,2.90650831600342e-61
ENSG00000138326,ENSG00000188846,0.039248258900991394,0.03810158510231286,0.013534575987908335,0.06298327240048818,0.75,False,True,194,2.539531743271965e-29,9.823243666282766e-29,0.24449425809853173,cyclic,5.903978678510927e-31,2.4353912048857575e-30
ENSG00000122026,ENSG00000168028,0.03916650803896579,0.0,0.0,0.006234923502464576,0.25,False,True,210,3.0356275540756897e-27,1.0829806409134892e-26,0.2550230960831731,cyclic,5.9674208410944505e-06,8.550334339478616e-06
ENSG00000138326,ENSG00000168028,0.03902841895976668,0.0,0.0,0.04236027674476002,0.48,False,True,194,5.699598793966776e-53,6.918133708538984e-52,0.31586995052596534,cyclic,2.0047085850744477e-30,8.111004849956386e-30
ENSG00000122026,ENSG00000174748,0.03900811631773657,0.0,0.0,0.029796052757718627,0.35,False,True,210,2.4432111969257093e-12,4.3434865723123716e-12,0.1475302996929284,cyclic,0.010251233458380004,0.012690858771452856
ENSG00000145592,ENSG00000108298,0.038992976421434934,0.02243341787319662,0.0,0.03824455805245707,0.58,False,True,306,0.05631763234702998,0.06513846632909492,0.024779411996706014,refuted,2.6015515040560016e-05,3.591161291873383e-05
ENSG00000134419,ENSG00000231500,0.038775102994309536,0.0,0.0,0.0356266445067466,0.38,False,True,251,2.274914299933917e-15,4.619825962942723e-15,0.12091817172778016,cyclic,5.827663850208884e-21,1.4864765762851648e-20
ENSG00000089009,ENSG00000145425,0.038032362649228345,0.0,0.0,0.0,0.24,False,True,218,0.000843060929189801,0.001103187535594089,0.07861485625749015,cyclic,5.846669154907046e-19,1.3781434436566608e-18
ENSG00000138326,ENSG00000063177,0.037994021801831625,0.029244031343978065,0.0,0.06121667781541696,0.57,False,True,194,2.3309567669385715e-29,9.04959685987916e-29,0.22746129842388857,cyclic,3.004923162263262e-30,1.2111446028053454e-29
ENSG00000089009,ENSG00000142541,0.03778496747124601,0.0,0.0,0.0,0.24,False,True,218,6.1128448017375276e-30,2.445137920695011e-29,0.29627945687490176,confirmed,0.12672696083966795,0.14116420954292125
ENSG00000122026,ENSG00000109475,0.03738018571419017,0.0,0.0,0.03646648082346315,0.41,False,True,210,0.00026884876313965685,0.00035666368577321313,0.09863310819383322,cyclic,0.0005652350821501595,0.0007423983168539408
ENSG00000265681,ENSG00000112306,0.03735828867296385,0.033451445864352156,0.0,0.04236338359243282,0.74,False,True,119,0.03661329485666233,0.04334488718456886,0.11062124623769087,cyclic,1.5168188265746848e-68,4.449335224619075e-67
ENSG00000137818,ENSG00000170889,0.03676272219957146,0.0,0.0,0.03951825122034478,0.41,False,True,94,0.7152614777570008,0.7290696143932363,0.031853436587739606,refuted,7.157885028894237e-45,5.249115687855773e-44
ENSG00000145592,ENSG00000168028,-0.0367569350019428,-0.029572137197887448,-0.04358093526874454,0.0,0.54,False,True,306,1.0047208600218875e-18,2.3473124517325516e-18,0.1310041166205785,cyclic,2.086282331206814e-25,6.75801883973741e-25
ENSG00000168028,ENSG00000186468,-0.03665432004390632,0.0,-0.030264096298950487,0.0,0.29,False,True,179,3.2571694783545963e-21,8.485090735248509e-21,0.21814695302701786,cyclic,1.086195016951859e-21,2.896520045204957e-21
ENSG00000089009,ENSG00000188846,0.036266605336882,0.021414398954725168,0.0,0.035661640200410266,0.53,False,True,218,1.8656107073553151e-25,6.080508972121027e-25,0.22619746937559554,confirmed,0.5581053333669106,0.5817958855236501
ENSG00000168028,ENSG00000265681,0.03620859243480625,0.0,0.0,0.02916220727797163,0.35,False,True,179,6.219434345038607e-25,1.9488791300773792e-24,0.2795932867716425,cyclic,4.7697357376824307e-35,2.3104774949507553e-34
ENSG00000134419,ENSG00000186468,0.03603356603230141,0.03271092475127818,0.0,0.04458291294829968,0.64,False,True,251,5.009838699220603e-44,3.457771023775789e-43,0.2697709270550643,cyclic,3.4474624040238515e-21,8.879317801583383e-21
ENSG00000144713,ENSG00000198755,0.035982599837496104,0.025997564387118442,0.0,0.041680592013359004,0.52,False,True,166,5.07407944687948e-07,7.611119170319221e-07,0.1277408758117966,cyclic,0.0017904529896415784,0.002302945623704637
ENSG00000138326,ENSG00000170889,0.03555015844323238,0.03191217704505667,0.0,0.05057069528378828,0.61,False,True,194,1.772196066866144e-70,6.03690015035693e-69,0.4992748974060567,cyclic,4.1390127858521745e-51,4.370797501859896e-50
ENSG00000122026,ENSG00000167526,0.03531301801408314,0.0,0.0,0.026726216954052476,0.38,False,True,210,1.600581706172896e-06,2.3442639136180003e-06,0.08704280622144323,confirmed,0.13863107001962297,0.1536142811550072
ENSG00000108298,ENSG00000198755,0.03519451655477965,0.0357529471151678,0.0,0.051443775191969965,0.58,False,True,190,9.825727169177865e-10,1.6237821425120226e-09,0.14693511964545544,confirmed,0.19691598633530227,0.21459574981432322
ENSG00000109475,ENSG00000186468,0.03515837075173359,0.0,0.0,0.027576833572062795,0.34,False,True,264,8.147660134938998e-11,1.3877305004025132e-10,0.11022803407649576,cyclic,3.2860365303803993e-18,7.414646530089106e-18
ENSG00000198034,ENSG00000164587,0.035009348669238015,0.0,0.0,0.03080950537817158,0.3,False,True,144,1.51278768051556e-33,6.769083858578099e-33,0.2976932182325578,cyclic,1.5966752128924148e-20,4.00496205419095e-20
ENSG00000137818,ENSG00000109475,0.034827020948290495,0.0,0.0,0.040030106974329474,0.33,False,True,94,0.07130107790164601,0.08148694617330973,0.058588806669744996,refuted,6.507272773884171e-14,1.24261845374714e-13
ENSG00000122026,ENSG00000164587,0.03481561722890033,0.025917778484134867,0.0,0.042920161270611275,0.52,False,True,210,0.036890212975324195,0.04362381288011461,0.05899726182545423,cyclic,3.103450827975722e-08,4.85517640643313e-08
ENSG00000198034,ENSG00000231500,0.033960261346340004,0.0,0.0,0.028227633111523917,0.32,False,True,144,1.6635469818407823e-18,3.827245343842845e-18,0.18945469621504601,cyclic,4.352830707117013e-33,1.9152455111314857e-32
ENSG00000134419,ENSG00000164587,0.033883456069199305,0.025032005713558445,0.0,0.05905059091970356,0.51,False,True,251,1.5886959109167653e-34,7.489566437179036e-34,0.21300752082989716,cyclic,1.8849628984648808e-14,3.7067426830147376e-14
ENSG00000138326,ENSG00000167526,0.03376993125358574,0.02412739442438206,0.0,0.03564901917297259,0.6,False,True,194,1.2743968813183773e-54,1.7477442943794887e-53,0.3523827083722566,cyclic,2.2404631387932413e-25,7.191273782874355e-25
ENSG00000108298,ENSG00000134419,0.03368836635330011,0.0,0.0,0.0,0.19,False,True,190,0.04070328776605075,0.0478116483659061,0.053074377936906454,cyclic,5.437516593997535e-47,4.66830692948081e-46
ENSG00000161970,ENSG00000163682,0.03351274046675302,0.03313865993658866,0.0,0.06103812216583189,0.6,False,True,167,0.4099806454166609,0.43380717591181756,0.034655391117237526,refuted,0.01590192283959938,0.01948077786382476
ENSG00000122026,ENSG00000188846,0.03337113483760694,0.03197206866718706,0.0,0.04424491840436158,0.65,False,True,210,3.056497033184645e-10,5.139587367902842e-10,0.15026471044944328,confirmed,0.08794131011498858,0.09974868257940703
ENSG00000122026,ENSG00000163682,0.03305843722264243,0.02556928123800799,0.0,0.04295043204566516,0.53,False,True,210,0.13404852408521212,0.14869248049788236,0.03179056862584872,refuted,4.29845610027513e-07,6.493804924020797e-07
ENSG00000142534,ENSG00000089157,0.03296020122848546,0.020526663845571343,0.0,0.03925839235703996,0.51,False,True,214,1.1772623138408536e-10,2.00191465928493e-10,0.12264857684413899,cyclic,8.533891589965171e-05,0.00011598184709141853
ENSG00000233927,ENSG00000174748,-0.032950709594419564,-0.02890455590845975,-0.046170012467326785,0.0,0.55,False,True,247,3.812156690687375e-44,2.6484457008985974e-43,0.27661779957212274,cyclic,5.163486573967694e-12,9.087736370183142e-12
ENSG00000138326,ENSG00000134419,0.03154975271666872,0.03455395082418977,0.0,0.06415222834333711,0.59,False,True,194,4.406746948614187e-48,4.011659291152225e-47,0.34082628058460074,cyclic,2.378229476848882e-46,1.888278441768736e-45
ENSG00000122026,ENSG00000198755,0.03144717437895819,0.03761706350975933,0.027842775564022187,0.04618663466135319,0.8,True,True,210,4.686675499504381e-09,7.57906482002546e-09,0.11756004820615304,confirmed,0.9367160747686442,0.9402777328476124
ENSG00000138326,ENSG00000109475,0.03140106914214813,0.0,0.0,0.034831968476956764,0.37,False,True,194,5.000379312353142e-49,4.800364139859016e-48,0.37298606750399255,cyclic,3.820524438223489e-31,1.5946536785628475e-30
ENSG00000109475,ENSG00000188846,0.03107037510859536,0.0,0.0,0.01966044138655037,0.29,False,True,264,2.4345303465441743e-21,6.395184193907085e-21,0.18310682324675245,cyclic,2.723811575351652e-07,4.1386259331961794e-07
ENSG00000122406,ENSG00000144713,0.030008384374236145,0.03129436535976167,0.0,0.048924491778905496,0.58,False,True,160,0.0013286866841726865,0.001721586672989395,0.08305178216315424,cyclic,0.016764645519979283,0.020490122302196902
ENSG00000145592,ENSG00000063177,0.029964113920014215,0.0,0.0,0.036933003694675934,0.35,False,True,306,0.17544454300976053,0.19159197251117593,0.017799368717762137,refuted,6.466494788477346e-10,1.0804776102265946e-09
ENSG00000149273,ENSG00000163682,0.029918842975414153,0.03955414687973022,0.0,0.09400345525224674,0.59,False,True,221,2.61835338454311e-18,5.946196073284998e-18,0.170110407334498,cyclic,1.5743878451885467e-22,4.409956404559961e-22
ENSG00000138326,ENSG00000108298,0.02965688873456942,0.02529664009127033,0.0,0.03751152094559999,0.66,False,True,194,2.8513441342180534e-51,3.0414337431659237e-50,0.2834711122246075,cyclic,8.753870689726866e-28,3.2209363931538572e-27
ENSG00000109475,ENSG00000170889,0.029040657376025878,0.0,0.0,0.024361789726061022,0.31,False,True,264,8.176523934688958e-55,1.1668120641934512e-53,0.45255013710242464,cyclic,8.987797351311302e-36,4.435100001394736e-35
ENSG00000198034,ENSG00000167526,0.028781659800737283,0.0,0.0,0.03237870347920938,0.39,False,True,144,1.353109930753515e-44,9.720299910719128e-44,0.3665742359382081,cyclic,5.506648695493847e-10,9.230192099113496e-10
ENSG00000145592,ENSG00000198034,0.02842455859580027,0.0,0.0,0.02764472099251607,0.31,False,True,306,0.07084431329268116,0.08105264879422677,0.029476912311109684,refuted,3.4641659984419075e-44,2.422622049241493e-43
ENSG00000063177,ENSG00000134419,0.028171988896610222,0.0,0.0,0.0,0.21,False,True,246,0.0011886405654041126,0.0015477243367037518,0.06747407420227575,cyclic,1.2896709188173718e-29,5.119896579966708e-29
ENSG00000161970,ENSG00000188846,0.028106625085090507,0.0,0.0,0.03318046182804786,0.48,False,True,167,4.541922231306497e-17,9.808322855336729e-17,0.2098884343830711,cyclic,0.007714771027815544,0.009675532310419495
ENSG00000105372,ENSG00000188846,0.027249166780924938,0.0,0.0,0.030326853891195455,0.34,False,True,337,8.577059755865072e-47,7.076074298588685e-46,0.2432389082712356,cyclic,2.568347957852515e-22,7.137303798663831e-22
ENSG00000134419,ENSG00000170889,-0.026555168492187503,0.0,0.0,0.0,0.18,False,True,251,3.045726492440589e-58,5.642609080732039e-57,0.40114236798396435,cyclic,1.1009033960807352e-38,6.02359578373708e-38
ENSG00000122026,ENSG00000170889,0.026193854250121246,0.0,0.0,0.0,0.21,False,True,210,2.543458560066088e-37,1.3230996253348713e-36,0.36918778440918887,cyclic,3.716744282905067e-13,6.790453222746974e-13
ENSG00000142541,ENSG00000112306,0.026047046858530425,0.021944356933891993,0.0,0.032043968475408816,0.56,False,True,126,0.09741280324481537,0.10978433321934368,0.03778674518045983,refuted,2.7760212040147363e-75,1.2745558223650268e-73
ENSG00000233927,ENSG00000170889,-0.025693770891988106,0.0,0.0,0.0,0.15,False,True,247,3.6821091886603575e-65,9.042575123779855e-64,0.40362856565632593,cyclic,2.548208745446415e-39,1.4389884680167993e-38
ENSG00000083845,ENSG00000134419,0.02553081657067896,0.0,0.0,0.024895704191571333,0.32,False,True,115,1.097060345057688e-26,3.785933739806923e-26,0.3001298684948389,cyclic,1.1827293821924447e-08,1.878138688113115e-08
ENSG00000233927,ENSG00000186468,0.02537274589195796,0.030313376285187772,0.022940519868193385,0.03873839443136856,0.85,True,True,247,7.878447092653717e-53,9.454136511184461e-52,0.2897298370432641,cyclic,3.1230911623067994e-25,9.963698693039214e-25
ENSG00000145425,ENSG00000089157,0.023929966085131572,0.0,0.0,0.005976184614538737,0.25,False,True,128,1.1555633793754226e-05,1.6162581836032403e-05,0.12092621289616116,cyclic,0.014644724426318324,0.018003293357616006
ENSG00000233927,ENSG00000188846,0.02384243527623956,0.02451224538303612,0.0,0.04138545767408005,0.59,False,True,247,3.45411169323892e-29,1.331219689073102e-28,0.19963139931637264,cyclic,4.774161823268214e-22,1.2926961244541626e-21
ENSG00000233927,ENSG00000231500,-0.023079324199539033,0.0,0.0,0.0,0.26,False,True,247,1.9835589789886335e-34,9.309503474719986e-34,0.19497236431827805,cyclic,1.1801175857275288e-30,4.7930929635702705e-30
ENSG00000188846,ENSG00000164587,0.02293002693688865,0.0,0.0,0.0,0.2,False,True,176,3.1083966710723326e-05,4.279617841789287e-05,0.09815383042557758,cyclic,1.4308650068820175e-13,2.6982025844060903e-13
ENSG00000233927,ENSG00000108298,0.021359789192416597,0.0230502231794027,0.0,0.030423681393442186,0.71,False,True,247,1.0411862499045213e-47,9.162438999159789e-47,0.21018017737215494,cyclic,3.05279769134705e-19,7.260708022663254e-19
ENSG00000137818,ENSG00000188846,0.020385371374157746,0.0,0.0,0.03306094290752926,0.37,False,True,94,0.15744242285636834,0.17336725603370695,0.04855211002007255,refuted,3.451220710254778e-10,5.794100270316448e-10
ENSG00000233927,ENSG00000063177,0.020103664803115234,0.0,0.0,0.03242837398109605,0.45,False,True,247,4.710685000649331e-34,2.153456000296837e-33,0.1928035499935278,cyclic,9.462875507974371e-14,1.8005038804362048e-13
ENSG00000144713,ENSG00000231500,0.02001855896509493,0.0,0.0,0.0,0.13,False,True,166,0.00013700617971587357,0.00018477461785435821,0.08180486964715705,cyclic,3.600204654383915e-17,7.822666903352704e-17
ENSG00000145592,ENSG00000188846,0.019766883683567174,0.0,0.0,0.004769246924775434,0.25,False,True,306,0.00776800946705586,0.009730744955173178,0.04259369876708129,cyclic,5.598407642296757e-07,8.3501673308833e-07
ENSG00000174748,ENSG00000231500,0.01796434396231409,0.0,0.0,0.004091816805455598,0.25,False,True,134,0.03820963547680001,0.04513352915380404,0.13235888145349342,cyclic,4.350712329633499e-25,1.3714484239083506e-24
ENSG00000265681,ENSG00000170889,0.0,0.08033488438370748,0.0,0.09482988283726648,0.69,False,False,119,6.159582496947965e-49,5.859927132231577e-48,0.61231131738457,false_omission,1.258324819528522e-42,8.253360306969684e-42
